url,pr_group,ref_pattern,prod_file,location
https://github.com/ONSdigital/sdx-collect/pull/24,only_ref_for_test,create_method_for_override,src/main/java/com/github/onsdigital/ConfigurationManager.java,https://github.com/ONSdigital/sdx-collect/pull/24/files#diff-8d7ef92643e7fb0552d3d79561526fb5fbf9bab2c88003a83fab0c9f33116489R73
https://github.com/ONSdigital/sdx-collect/pull/24,only_ref_for_test,extract_class_for_invocation,src/main/java/com/github/onsdigital/perkin/helper/TemplateLoader.java,https://github.com/ONSdigital/sdx-collect/pull/24/files#diff-8991dd0a7d1d3af4f7b39e16509667c6b11f4364f0c33ed1f52e6448916f404aR40
https://github.com/OpenLiberty/open-liberty/pull/706,incl_ref_for_test,extract_method_for_override,dev/com.ibm.ws.security.javaeesec.cdi/src/com/ibm/ws/security/javaeesec/cdi/beans/BasicHttpAuthenticationMechanism.java,https://github.com/OpenLiberty/open-liberty/pull/706/files?diff=split&w=1#diff-bd8a43b99104891e5e387ce42628eeb6478130fd8bb235c8d2edbb5a3746dce4R82
https://github.com/openmrs/openmrs-contrib-android-client/pull/335,only_ref_for_test,add_constructor_param,openmrs-client/src/main/java/org/openmrs/mobile/activities/login/LoginPresenter.java,https://github.com/openmrs/openmrs-contrib-android-client/pull/335/files#diff-a08a8672d38137a58f81c992ce9ccda37a3e61904dab74b141977ca364c04836R65
https://github.com/openmrs/openmrs-contrib-android-client/pull/349,only_ref_for_test,add_constructor_param,openmrs-client/src/main/java/org/openmrs/mobile/activities/patientdashboard/vitals/PatientDashboardVitalsPresenter.java,https://github.com/openmrs/openmrs-contrib-android-client/pull/349/files#diff-21e6dfb384292a19172eb526ff517140445ff7d3b3172b95eab5808b63db773fR48
https://github.com/OpenRefine/OpenRefine/pull/2839,incl_ref_for_test,widen_access_for_override,extensions/wikidata/src/org/openrefine/wikidata/qa/WikidataConstraintFetcher.java,https://github.com/OpenRefine/OpenRefine/pull/2839/files#diff-367c88cfad59847336f818d4276255a5c1c23cf155073ae8a5511d8521c3eeeaR59
https://github.com/OryxProject/oryx/pull/164,only_ref_for_test,widen_access_for_invocation,oryx-app-mllib/src/main/java/com/cloudera/oryx/app/mllib/kmeans/SilhouetteCoefficient.java,https://github.com/OryxProject/oryx/pull/164/files#diff-0b2092687a203ffad205378960c0a8539705350bd3332f1717476b8fb3dd8255R162
https://github.com/pentaho/pentaho-metaverse/pull/73,only_ref_for_test,extract_method_for_override,src/main/java/com/pentaho/metaverse/analyzer/kettle/KettleBaseStepAnalyzer.java,https://github.com/pentaho/pentaho-metaverse/pull/73/files#diff-01256412cd29e404a19429f21e99abb89cd4350797d71cff0ed9b3669c7f2d8aR221
https://github.com/pentaho/pentaho-platform/pull/1449,only_ref_for_test,extract_method_for_override,name.abuchen.portfolio/src/name/abuchen/portfolio/online/impl/AlphavantageQuoteFeed.java,https://github.com/pentaho/pentaho-platform/pull/1449/files#diff-307cfab7ed4f8c91d6d74df4ff65b3ad7743ec0815e0f7985f492b2a0c9c9fa7R118
https://github.com/pentaho/pentaho-platform/pull/1707,only_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/FileResource.java,https://github.com/pentaho/pentaho-platform/pull/1707/files#diff-6651957cc2a91004e47bc8fd282df79edddc95fbdf2aa1a032abac87109af1bcR53
https://github.com/pentaho/pentaho-platform/pull/1711,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/FileResource.java,https://github.com/pentaho/pentaho-platform/pull/1711/files?diff=split&w=1#diff-f50ad1c5f44512efc150354c947f3e36fa13d9d626963af6fde3fe5e346e25aeR63
https://github.com/pentaho/pentaho-platform/pull/1720,only_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,https://github.com/pentaho/pentaho-platform/pull/1720/files#diff-6651957cc2a91004e47bc8fd282df79edddc95fbdf2aa1a032abac87109af1bcR264
https://github.com/pentaho/pentaho-platform/pull/1723,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,https://github.com/pentaho/pentaho-platform/pull/1723/files?diff=split&w=1#diff-f50ad1c5f44512efc150354c947f3e36fa13d9d626963af6fde3fe5e346e25aeR109
https://github.com/pentaho/pentaho-platform/pull/1812,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/SchedulerResource.java,https://github.com/pentaho/pentaho-platform/pull/1812/files?diff=split&w=1#diff-4fc2b06831e3d04094fd4a60b431aaf3c537ce0d41ebfb6176758c87f9e3ec1fR305
https://github.com/pentaho/pentaho-platform/pull/1812,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/SchedulerResource.java,https://github.com/pentaho/pentaho-platform/pull/1812/files?diff=split&w=1#diff-4fc2b06831e3d04094fd4a60b431aaf3c537ce0d41ebfb6176758c87f9e3ec1fR343
https://github.com/pentaho/pentaho-platform/pull/1838,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/SchedulerResource.java,https://github.com/pentaho/pentaho-platform/pull/1838/files#diff-2b9a5a021ee690d2733de7cefe22d7467f048bd8f28df3695a5e1d3fad8c90bfR332
https://github.com/pentaho/pentaho-platform/pull/1846,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/services/SchedulerService.java,https://github.com/pentaho/pentaho-platform/pull/1846/files#diff-2b9a5a021ee690d2733de7cefe22d7467f048bd8f28df3695a5e1d3fad8c90bfR463
https://github.com/pentaho/pentaho-platform/pull/1942,incl_ref_for_test,extract_attribute_for_assertion,scheduler/src/org/pentaho/platform/scheduler2/email/Emailer.java,https://github.com/pentaho/pentaho-platform/pull/1942/files#diff-ba3c1fc9f31c319dc59cb2031cb299d8c97ae74faac94405dd9ff7efa84a3b42R89
https://github.com/pentaho/pentaho-platform/pull/2793,incl_ref_for_test,extract_method_for_invocation,user-console/source/org/pentaho/mantle/rebind/EventBusUtilGenerator.java,https://github.com/pentaho/pentaho-platform/pull/2793/files#diff-41af3ef80c99a66330bdb697ce8844bed2c4d0f53caf16f1c8a0c7830285a288R320
https://github.com/pentaho/pentaho-platform/pull/3010,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/plugin/action/mdx/MDXBaseComponent.java,https://github.com/pentaho/pentaho-platform/pull/3010/files?diff=split&w=1#diff-ca09fe405f03b6d7b39deb01b093cfac2f503c7857769e411b4c550b0efb7807R562
https://github.com/pentaho/pentaho-platform/pull/3010,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/plugin/action/mdx/MDXBaseComponent.java,https://github.com/pentaho/pentaho-platform/pull/3010/files?diff=split&w=1#diff-ca09fe405f03b6d7b39deb01b093cfac2f503c7857769e411b4c550b0efb7807R568
https://github.com/pentaho/pentaho-platform/pull/3696,only_ref_for_test,extract_method_for_override,extensions/src/main/java/org/pentaho/platform/plugin/action/ActionInvokerSystemListener.java,https://github.com/pentaho/pentaho-platform/pull/3696/files#diff-6c168c7169cb7c7e40dbc54b709313e6532ae92dc3ca451cd6cc860e3f08e0b0R131
https://github.com/pentaho/pentaho-platform/pull/3696,only_ref_for_test,extract_method_for_override,extensions/src/main/java/org/pentaho/platform/plugin/action/ActionInvokerSystemListener.java,https://github.com/pentaho/pentaho-platform/pull/3696/files#diff-6c168c7169cb7c7e40dbc54b709313e6532ae92dc3ca451cd6cc860e3f08e0b0R48
https://github.com/pentaho/pentaho-platform/pull/3696,only_ref_for_test,widen_access_for_invocation,extensions/src/main/java/org/pentaho/platform/plugin/action/ActionInvokerSystemListener.java,https://github.com/pentaho/pentaho-platform/pull/3696/files#diff-6c168c7169cb7c7e40dbc54b709313e6532ae92dc3ca451cd6cc860e3f08e0b0R127
https://github.com/pinpoint-apm/pinpoint/pull/1082,incl_ref_for_test,extract_method_for_override,web/src/main/java/com/navercorp/pinpoint/web/view/ServerInstanceSerializer.java,https://github.com/pinpoint-apm/pinpoint/pull/1082/files?diff=split&w=1#diff-994b13c954de61f3d87f138004e80b5659a4bb0f937604228c1fb5f1d10c3fceR96
https://github.com/pinpoint-apm/pinpoint/pull/2922,incl_ref_for_test,extract_class_for_invocation,profiler/src/main/java/com/navercorp/pinpoint/profiler/monitor/DefaultAgentStatMonitor.java,https://github.com/pinpoint-apm/pinpoint/pull/2922/files?diff=split&w=1#diff-2b078ad91949578c5722666c9cfcc04eb49f5e020baca483420ddc27db4d7fc8R52
https://github.com/rsksmart/rskj/pull/1054,incl_ref_for_test,widen_access_for_invocation,rskj-core/src/main/java/co/rsk/peg/BridgeSupport.java,https://github.com/rsksmart/rskj/pull/1054/files#diff-61e5c53e59bedc5790b677df9fb9db0fbe260d86030c6caa00fb9b12a6afc685R149
https://github.com/SonarSource/sonar-java/pull/884,incl_ref_for_test,extract_method_for_override,java-frontend/src/main/java/org/sonar/java/SonarComponents.java,https://github.com/SonarSource/sonar-java/pull/884/files#diff-4b8038186e921a5b880dc45439de16551f23ab0909b104d1871bee7b10975b4dR93
https://github.com/strimzi/strimzi-kafka-operator/pull/217,incl_ref_for_test,widen_access_for_invocation,cluster-controller/src/main/java/io/strimzi/controller/cluster/resources/ZookeeperCluster.java,https://github.com/strimzi/strimzi-kafka-operator/pull/217/files?diff=split&w=1#diff-a8afbac653fc22d7cef29b52ae8326afda802c5a012cd370bb4529af4b4e9a4cR150
https://github.com/strimzi/strimzi-kafka-operator/pull/217,incl_ref_for_test,widen_access_for_invocation,cluster-controller/src/main/java/io/strimzi/controller/cluster/resources/ZookeeperCluster.java,https://github.com/strimzi/strimzi-kafka-operator/pull/217/files?diff=split&w=1#diff-a8afbac653fc22d7cef29b52ae8326afda802c5a012cd370bb4529af4b4e9a4cR151
https://github.com/strimzi/strimzi-kafka-operator/pull/217,incl_ref_for_test,extract_method_for_override,cluster-controller/src/main/java/io/strimzi/controller/cluster/resources/ZookeeperCluster.java,https://github.com/strimzi/strimzi-kafka-operator/pull/217/files?diff=split&w=1#diff-a8afbac653fc22d7cef29b52ae8326afda802c5a012cd370bb4529af4b4e9a4cR235
https://github.com/telstra/open-kilda/pull/1965,incl_ref_for_test,widen_access_for_invocation,services/wfm/src/main/java/org/openkilda/wfm/topology/event/OfeLinkBolt.java,https://github.com/telstra/open-kilda/pull/1965/files#diff-30692f9e360e42c107da2d60d08805107767494f36eff9571e02e1be81bc7ff8R382
https://github.com/telstra/open-kilda/pull/1965,incl_ref_for_test,widen_access_for_invocation,services/wfm/src/main/java/org/openkilda/wfm/topology/event/OfeLinkBolt.java,https://github.com/telstra/open-kilda/pull/1965/files#diff-adc2471711aa024319d50ff00213918462d33b605e29e95a847bff86c141e4d1R233
https://github.com/TestFX/TestFX/pull/101,incl_ref_for_test,widen_access_for_invocation,,https://github.com/TestFX/TestFX/pull/101/files#diff-8157c28610dfc3617b112be48a2c0632659bf85394d4f184bf18d93419a82075R33
https://github.com/Texera/texera/pull/350,incl_ref_for_test,extract_class_for_invocation,textdb/textdb-dataflow/src/main/java/edu/uci/ics/textdb/dataflow/common/FuzzyTokenPredicate.java,https://github.com/Texera/texera/pull/350/files?diff=split&w=1#diff-89f7a47281c399deaae7428aa78a122a297f46678bab0a145acbe54b09676151R54
https://github.com/Texera/texera/pull/353,only_ref_for_test,change_data_structure,textdb/textdb-dataflow/src/main/java/edu/uci/ics/textdb/dataflow/nlpextrator/NlpPredicate.java,https://github.com/Texera/texera/pull/353/files#diff-9751ea3ae44e442a6f8b1fc0b7301fc81b4389d667f8d4c4c0a532bb4875e9d7R33
https://github.com/tomakehurst/wiremock/pull/823,incl_ref_for_test,extract_method_for_override,src/main/java/com/github/tomakehurst/wiremock/core/Options.java,https://github.com/tomakehurst/wiremock/pull/823/files#diff-7b00cfd7ad9e70bebea6954a5567ea899bd512b6266c6651ea64fb3099e40bbfR60
https://github.com/webdetails/cpk/pull/28,incl_ref_for_test,extract_method_for_override,cpk-core/src/pt/webdetails/cpk/elements/impl/KettleElementHelper.java,https://github.com/webdetails/cpk/pull/28/files#diff-94be3659e3e99c42312b9e20a4da95da330f5d909ec303a88f85bc0356dd3d4bR263
https://github.com/zalando/zalenium/pull/8,only_ref_for_test,extract_method_for_override,src/main/java/de/zalando/tip/zalenium/proxy/DockerSeleniumStarterRemoteProxy.java,https://github.com/zalando/zalenium/pull/8/files#diff-68f614c5bc7e3ba452e116e27489327442eac86339011e160df15503b7ceec9dR298
https://github.com/zeromq/jeromq/pull/468,incl_ref_for_test,extract_method_for_override,src/main/java/zmq/poll/PollerBase.java,https://github.com/zeromq/jeromq/pull/468/files?diff=split&w=1#diff-022b027ef6e5be1b9aed38b585b0bdbb72e1d0e1d3e92cf140c1bceb98b17fa4R15
https://github.com/ConsenSys/tessera/pull/174,only_ref_for_test,extract_class_for_invocation,nexus-config-cli/src/main/java/com/github/nexus/config/cli/CliDelegate.java,https://github.com/ConsenSys/tessera/pull/174/files#diff-40082e60499a6b7e3419f1b682c5270007b41c0be507defde4f5e48b76c2ace6R24
https://github.com/dhis2/dhis2-core/pull/1943,only_ref_for_test,extract_method_for_invocation,dhis-2/dhis-services/dhis-service-administration/src/main/java/org/hisp/dhis/resourcetable/table/PeriodResourceTable.java,https://github.com/dhis2/dhis2-core/pull/1943/files?diff=split&w=1#diff-b9a2fff01cc9cc92d64d4724f0202f72101142947638267e33acc4ec200ee8fbR111
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/1969,only_ref_for_test,extract_method_for_invocation,plugins/com.google.cloud.tools.eclipse.appengine.newproject.maven/src/com/google/cloud/tools/eclipse/appengine/newproject/maven/MavenAppEngineStandardWizardPage.java,https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/1969/files?diff=split&w=1#diff-eeb575b530450ac30e8b3cc876ee53da8e03b9a77da6c8765e4f885e85f68da8R59
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/413,only_ref_for_test,add_constructor_param,com.zsmartsystems.zigbee.dongle.ember/src/main/java/com/zsmartsystems/zigbee/dongle/ember/internal/EzspProtocolHandler.java,https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/413/files?diff=split&w=1#diff-ff63c45be7f1001fa2465cd831999d705cf1a3b0e02263de53ffaf3f7d44d990R114
https://github.com/yonadev/yona-server/pull/459,incl_ref_for_test,extract_class_for_invocation,analysisservice/src/main/java/nu/yona/server/analysis/service/AnalysisEngineService.java,https://github.com/yonadev/yona-server/pull/459/files?diff=split&w=1#diff-8593b85870a122994f0e27586e5c80a87738275cb6820fe76afbd7f594c18c73R105
https://github.com/neo4j/neo4j-java-driver/pull/165,incl_ref_for_test,add_constructor_param,driver/src/main/java/org/neo4j/driver/internal/connector/socket/TLSSocketChannel.java,https://github.com/neo4j/neo4j-java-driver/pull/165/files?diff=split&w=1#diff-a33b87fa4f70110c9d14e13ff67b97379e2c1b18b61fa8f5fad8ec933cdf0f6aR147
https://github.com/dropwizard/dropwizard/pull/198,incl_ref_for_test,extract_method_for_invocation,dropwizard-core/src/main/java/com/yammer/dropwizard/jetty/AsyncRequestLog.java,https://github.com/dropwizard/dropwizard/pull/198/files?diff=split&w=1#diff-4c50e118826c32661016badcaa59937026b8c97028a04e05caba220a9e88faa8R26
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/885,incl_ref_for_test,extract_method_for_invocation,libs/SalesforceSDK/src/com/salesforce/androidsdk/rest/RestClient.java,dependencies/src/main/java/com/google/cloud/tools/opensource/dependencies/DependencyPath.java
https://github.com/novoda/download-manager/pull/127,incl_ref_for_test,extract_class_for_override,library/src/main/java/com/novoda/downloadmanager/lib/DownloadReadyChecker.java,https://github.com/novoda/download-manager/pull/127/files?diff=split&w=1#diff-329ded0187619d3e5affc60ab6ab837d2a48b4cd951931c6fd7d9e072b026f26R32
https://github.com/Graylog2/graylog2-server/pull/3896,incl_ref_for_test,extract_class_for_override,graylog2-server/src/main/java/org/graylog2/indexer/IndexMappingFactory.java,https://github.com/Graylog2/graylog2-server/pull/3896/files?diff=split&w=1#diff-5b1b571f70974b7d2ed5b6c448502b363dfb9f652bb35632928d58e130b3da31R43
https://github.com/checkstyle/checkstyle/pull/1515,irrelevant,,,
https://github.com/pentaho/pentaho-platform/pull/1705,irrelevant,,,
https://github.com/square/keywhiz/pull/458,irrelevant,,,
https://github.com/sialcasa/mvvmFX/pull/266,irrelevant,,,
https://github.com/k9mail/k-9/pull/1211,irrelevant,,,
https://github.com/confluentinc/ksql/pull/3198,irrelevant,,,
https://github.com/OpenRefine/OpenRefine/pull/2833,irrelevant,,,
https://github.com/pentaho/pentaho-platform/pull/1715,irrelevant,,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,
https://github.com/apache/beam/pull/317,irrelevant,,runners/google-cloud-dataflow-java/src/main/java/org/apache/beam/runners/dataflow/DataflowPipelineRunner.java,
https://github.com/TheAlgorithms/Java/pull/643,irrelevant,,,
https://github.com/NationalSecurityAgency/datawave/pull/693,irrelevant,,,
https://github.com/apache/flink/pull/61,irrelevant,,,
https://github.com/azkaban/azkaban/pull/949,irrelevant,,azkaban-common/src/main/java/azkaban/project/DependencyFetcher.java,
https://github.com/msgpack/msgpack-java/pull/314,irrelevant,,,
https://github.com/apache/wicket/pull/187,irrelevant,,,
https://github.com/voyages-sncf-technologies/hesperides/pull/121,irrelevant,,,
https://github.com/oracle/weblogic-kubernetes-operator/pull/329,irrelevant,,,
https://github.com/molgenis/molgenis/pull/4947,irrelevant,,,
https://github.com/CorfuDB/CorfuDB/pull/982,irrelevant,,runtime/src/main/java/org/corfudb/runtime/CorfuRuntime.java,
https://github.com/lv-381-java/Actent/pull/152,irrelevant,,src/main/java/com/softserve/actent/service/EventUserService.java,
https://github.com/TestFX/TestFX/pull/94,irrelevant,,subprojects/testfx-core/src/main/java/org/loadui/testfx/robots/impl/MouseRobotImpl.java,
https://github.com/square/wire/pull/484,irrelevant,,wire-compiler/src/main/java/com/squareup/wire/WireLogger.java,
https://github.com/dropwizard/dropwizard/pull/183,irrelevant,,,
https://github.com/senx/warp10-platform/pull/443,irrelevant,,,
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/183,irrelevant,,,
https://github.com/gstreamer-java/gst1-java-core/pull/175,irrelevant,,,
https://github.com/pentaho/pentaho-platform/pull/3425,irrelevant,,,
https://github.com/JabRef/jabref/pull/187,irrelevant,,,
https://github.com/apache/commons-collections/pull/115,irrelevant,,,
https://github.com/Alluxio/alluxio/pull/2352,irrelevant,,,
https://github.com/apache/commons-numbers/pull/78,irrelevant,,,
https://github.com/molgenis/molgenis/pull/5498,irrelevant,,,
https://github.com/apache/druid/pull/4553,irrelevant,,,
https://github.com/dhis2/dhis2-core/pull/4774,irrelevant,,,
https://github.com/molgenis/molgenis/pull/69,irrelevant,,,
https://github.com/apache/rocketmq/pull/2000,irrelevant,,,
https://github.com/line/armeria/pull/2716,irrelevant,,,
https://github.com/tmobile/pacbot/pull/275,irrelevant,,,
https://github.com/molgenis/molgenis/pull/2329,irrelevant,,,
https://github.com/radixdlt/radixdlt-java/pull/172,irrelevant,,,
https://github.com/atlasapi/atlas-deer/pull/557,irrelevant,,,
https://github.com/microsoft/mssql-jdbc/pull/1047,irrelevant,,,
https://github.com/Graylog2/graylog2-server/pull/1206,irrelevant,,,
https://github.com/apache/druid/pull/2266,irrelevant,,,
https://github.com/jchambers/pushy/pull/785,irrelevant,,,
https://github.com/STAMP-project/dspot/pull/761,irrelevant,,,
https://github.com/neo4j-contrib/neo4j-apoc-procedures/pull/1348,irrelevant,,,
https://github.com/facebook/buck/pull/465,irrelevant,,,
https://github.com/dropwizard/dropwizard/pull/467,irrelevant,,,
https://github.com/eclipse/rdf4j/pull/1819,irrelevant,,,
https://github.com/tronprotocol/java-tron/pull/797,irrelevant,,,
https://github.com/apache/storm/pull/2236,irrelevant,,,
https://github.com/kiegroup/jbpm/pull/664,irrelevant,,,
https://github.com/apache/kafka/pull/5120,irrelevant,,,
https://github.com/brettwooldridge/HikariCP/pull/1338,irrelevant,,,
https://github.com/Alluxio/alluxio/pull/1709,irrelevant,,functionality added and tested,
https://github.com/molgenis/molgenis/pull/3192,irrelevant,,,
https://github.com/STAMP-project/dspot/pull/66,irrelevant,,,
https://github.com/web3j/web3j/pull/39,irrelevant,,,
https://github.com/rsksmart/rskj/pull/242,irrelevant,,,
https://github.com/dhis2/dhis2-core/pull/4182,irrelevant,,,
https://github.com/asakusafw/asakusafw/pull/824,irrelevant,,,
https://github.com/elastic/apm-agent-java/pull/1218,irrelevant,,,
https://github.com/GoogleCloudPlatform/appengine-plugins-core/pull/676,irrelevant,,,
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/468,irrelevant,,,
https://github.com/jmxtrans/jmxtrans/pull/406,irrelevant,,,
https://github.com/apache/beam/pull/753,irrelevant,,,
https://github.com/pentaho/data-access/pull/348,irrelevant,,,
https://github.com/apache/kafka/pull/4869,irrelevant,,,
https://github.com/oracle/helidon/pull/1525,irrelevant,,,
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/569,irrelevant,,,
https://github.com/jenkinsci/email-ext-plugin/pull/207,irrelevant,,,
https://github.com/apache/opennlp/pull/165,irrelevant,,,
https://github.com/google/tink/pull/26,irrelevant,,,
https://github.com/apache/kafka/pull/4655,irrelevant,,,
https://github.com/apache/beam/pull/134,irrelevant,,,
https://github.com/checkstyle/checkstyle/pull/5366,irrelevant,,,
https://github.com/TheAlgorithms/Java/pull/756,irrelevant,,,
https://github.com/samtools/htsjdk/pull/556,irrelevant,,,
https://github.com/line/armeria/pull/1260,irrelevant,,,
https://github.com/dhis2/dhis2-core/pull/6153,irrelevant,,,
https://github.com/jmxtrans/jmxtrans/pull/735,irrelevant,,,
https://github.com/samtools/htsjdk/pull/36,irrelevant,,,
https://github.com/hibernate/hibernate-validator/pull/263,irrelevant,,,
https://github.com/firebase/FirebaseUI-Android/pull/579,irrelevant,,,
https://github.com/STAMP-project/dspot/pull/748,irrelevant,,,
https://github.com/micrometer-metrics/micrometer/pull/1497,irrelevant,,,
https://github.com/UnionVMS/UVMS-AssetModule-APP/pull/565,irrelevant,,,
https://github.com/MovingBlocks/Terasology/pull/2470,irrelevant,,,
https://github.com/Alluxio/alluxio/pull/1919,irrelevant,,,
https://github.com/grpc/grpc-java/pull/2430,irrelevant,,,
https://github.com/windup/windup/pull/414,irrelevant,,,
https://github.com/jenkinsci/jira-plugin/pull/85,irrelevant,,,
https://github.com/GoogleCloudPlatform/appengine-plugins-core/pull/291,irrelevant,,,
https://github.com/project-sunbird/sunbird-data-pipeline/pull/541,irrelevant,,,
https://github.com/google/volley/pull/350,irrelevant,,,
https://github.com/openhab/openhab-android/pull/623,irrelevant,,,
https://github.com/wso2/carbon-identity-framework/pull/1116,irrelevant,,,
https://github.com/TheAlgorithms/Java/pull/847,irrelevant,,,
https://github.com/openmrs/openmrs-core/pull/1551,irrelevant,,,
https://github.com/apache/opennlp/pull/168,irrelevant,,,
https://github.com/microsoft/azure-spring-boot/pull/139,irrelevant,,,
https://github.com/FasterXML/jackson-databind/pull/1823,irrelevant,,,
https://github.com/exonum/exonum-java-binding/pull/140,irrelevant,,,
https://github.com/Netflix/spectator/pull/474,irrelevant,,,
https://github.com/jaegertracing/jaeger-client-java/pull/255,irrelevant,,,
https://github.com/TheAlgorithms/Java/pull/754,irrelevant,,,
https://github.com/Netflix/spectator/pull/36,irrelevant,,,
https://github.com/geoserver/geoserver/pull/1198,irrelevant,,,
https://github.com/flipkart-incubator/Poseidon/pull/168,irrelevant,,,
https://github.com/apache/kafka/pull/2255,irrelevant,,,
https://github.com/Graylog2/graylog2-server/pull/2307,irrelevant,,,
https://github.com/alibaba/Sentinel/pull/1836,irrelevant,,,
https://github.com/Netflix/Hystrix/pull/797,irrelevant,,,
https://github.com/azkaban/azkaban/pull/2201,irrelevant,,,
https://github.com/checkstyle/checkstyle/pull/3587,irrelevant,,,
https://github.com/eclipse/jetty.project/pull/3591,irrelevant,,,
https://github.com/seata/seata/pull/2759,irrelevant,,,
https://github.com/linkedin/ambry/pull/1047,irrelevant,,,
https://github.com/grpc/grpc-java/pull/2452,irrelevant,,,
https://github.com/querydsl/querydsl/pull/2537,irrelevant,,,
https://github.com/pentaho/pentaho-metaverse/pull/29,irrelevant,,,
https://github.com/apache/shardingsphere/pull/4598,irrelevant,,,
https://github.com/NationalSecurityAgency/datawave/pull/458,irrelevant,,,
https://github.com/TestFX/TestFX/pull/100,irrelevant,,,
https://github.com/castorini/anserini/pull/884,irrelevant,,,
https://github.com/pinpoint-apm/pinpoint/pull/6373,irrelevant,,,
https://github.com/jcabi/jcabi-http/pull/183,irrelevant,,,
https://github.com/apache/beam/pull/2040,irrelevant,,,
https://github.com/intuit/karate/pull/1314,irrelevant,,,
https://github.com/line/armeria/pull/991,irrelevant,,,
https://github.com/aol/micro-server/pull/194,irrelevant,,,
https://github.com/grpc/grpc-java/pull/4591,irrelevant,,,
https://github.com/enonic/xp/pull/6664,irrelevant,,,
https://github.com/codice/ddf/pull/542,irrelevant,,,
https://github.com/project-sunbird/sunbird-utils/pull/862,irrelevant,,,
https://github.com/pentaho/pentaho-platform/pull/3677,irrelevant,,,
https://github.com/cdk/cdk/pull/379,irrelevant,,,
https://github.com/googleapis/google-http-java-client/pull/306,irrelevant,,,
https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/1089,irrelevant,,,
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/1217,irrelevant,,,
https://github.com/Graylog2/graylog2-server/pull/5400,irrelevant,,,
https://github.com/geoserver/geoserver/pull/1478,irrelevant,,,
https://github.com/HubSpot/jinjava/pull/101,irrelevant,,,
https://github.com/apache/maven/pull/120,irrelevant,,,
https://github.com/kiegroup/kie-wb-common/pull/523,irrelevant,,,
https://github.com/dropwizard/dropwizard/pull/2453,irrelevant,,,
